objectid,apn,locapn,genplan,zoning,gacres,locacres,allowden,allowhigh,relcapcty,sitetype,pdaparcel,existuse,Shape__Are,Shape__Len,geometry
73235,5065A/020,5065A/020,Other S Bayshore,RH-1,1.084,1.08444597021,12.909817902,13,14.0,Underutilized,Y,Dwelling,4.48498668e-07,0.003775610329254,"POLYGON ((-122.39707403 37.7132956620001, -122.397082228 37.7132930400001, -122.397086428 37.713291595, -122.397090597 37.7132900930001, -122.397094733 37.7132885350001, -122.397098833 37.7132869180001, -122.397102897 37.7132852440001, -122.397106925 37.7132835150001, -122.397110913 37.7132817310001, -122.397114861 37.7132798910001, -122.397118768 37.713277996, -122.397122633 37.7132760480001, -122.397126455 37.713274047, -122.397130233 37.7132719910001, -122.397133963 37.713269886, -122.397137648 37.7132677280001, -122.397141284 37.7132655190001, -122.397144874 37.7132632620001, -122.397148411 37.7132609540001, -122.397151896 37.7132585960001, -122.39715533 37.7132561920001, -122.397158712 37.71325374, -122.397162037 37.7132512430001, -122.397165308 37.713248698, -122.397168523 37.7132461090001, -122.39717168 37.7132434750001, -122.397174778 37.7132407990001, -122.397177818 37.7132380800001, -122.397180796 37.713235319, -122.397183715 37.7132325170001, -122.397186571 37.713229676, -122.397189365 37.713226795, -122.397192094 37.713223875, -122.39719476 37.713220918, -122.397197359 37.713217925, -122.397199892 37.7132148970001, -122.397202358 37.7132118330001, -122.397204759 37.7132087350001, -122.397207088 37.7132056070001, -122.39720935 37.713202445, -122.39721154 37.713199252, -122.397213664 37.7131960290001, -122.397310131 37.712978773, -122.397311009 37.71297629, -122.397311532 37.7129749370001, -122.397312085 37.71297359, -122.397312668 37.7129722510001, -122.397313281 37.7129709210001, -122.397313924 37.7129695990001, -122.397314593 37.712968287, -122.397315292 37.712966984, -122.39731602 37.7129656910001, -122.397316775 37.7129644080001, -122.39731756 37.7129631350001, -122.397318372 37.712961874, -122.397319211 37.7129606240001, -122.397320079 37.7129593860001, -122.397320972 37.7129581610001, -122.397321893 37.7129569470001, -122.39732284 37.7129557470001, -122.397323813 37.712954559, -122.397324813 37.712953386, -122.397325837 37.7129522270001, -122.397326888 37.7129510820001, -122.397327963 37.7129499530001, -122.397329062 37.7129488370001, -122.397330187 37.7129477390001, -122.397331335 37.7129466550001, -122.397332506 37.712945587, -122.397333702 37.7129445350001, -122.39733492 37.7129435000001, -122.397336161 37.7129424830001, -122.397337423 37.7129414820001, -122.397338709 37.7129405000001, -122.397340013 37.712939535, -122.39734134 37.712938588, -122.397342689 37.7129376620001, -122.397344055 37.7129367520001, -122.397345443 37.7129358620001, -122.397346851 37.712934992, -122.397348277 37.7129341420001, -122.39734972 37.71293331, -122.397351184 37.712932499, -122.397352662 37.712931709, -122.397354159 37.7129309380001, -122.397355673 37.7129301900001, -122.397357203 37.7129294630001, -122.397358749 37.7129287560001, -122.397360309 37.71292807, -122.397361885 37.7129274070001, -122.397363475 37.7129267660001, -122.397365079 37.7129261470001, -122.397366696 37.7129255500001, -122.397368326 37.7129249770001, -122.397369969 37.712924425, -122.397371623 37.7129238960001, -122.397373289 37.712923389, -122.397374964 37.7129229070001, -122.397376651 37.7129224490001, -122.397378348 37.712922012, -122.397380054 37.7129216010001, -122.397381769 37.712921212, -122.397383493 37.7129208470001, -122.397385225 37.712920506, -122.397386961 37.71292019, -122.397388707 37.7129198970001, -122.397390456 37.7129196280001, -122.397392214 37.7129193860001, -122.397393975 37.7129191650001, -122.397395741 37.7129189710001, -122.397397512 37.7129187990001, -122.397399286 37.7129186540001, -122.397560092 37.7128949900001, -122.397724961 37.713007304, -122.397715213 37.713014376, -122.397707615 37.713020111, -122.397700145 37.7130259520001, -122.397692802 37.713031894, -122.397685591 37.7130379380001, -122.397678514 37.7130440810001, -122.397671575 37.71305032, -122.397664772 37.713056656, -122.39765811 37.713063085, -122.397651591 37.713069606, -122.397645216 37.7130762140001, -122.397638986 37.7130829110001, -122.397632904 37.713089693, -122.397626973 37.7130965580001, -122.397621194 37.713103505, -122.397615569 37.7131105300001, -122.397610098 37.713117633, -122.397604661 37.7131264240001, -122.39760173 37.7131314640001, -122.397598913 37.7131365430001, -122.397596207 37.7131416600001, -122.397593614 37.713146814, -122.397591133 37.713152005, -122.397588769 37.7131572280001, -122.397586519 37.7131624840001, -122.397584385 37.7131677690001, -122.397582367 37.7131730830001, -122.397580466 37.7131784260001, -122.397578683 37.713183793, -122.397577017 37.713189184, -122.397575473 37.713194597, -122.397574045 37.713200032, -122.397572737 37.7132054850001, -122.397571549 37.7132109550001, -122.397570482 37.7132164400001, -122.397569536 37.71322194, -122.397568712 37.7132274530001, -122.397568006 37.713232976, -122.397567424 37.713238507, -122.397566962 37.7132440450001, -122.397566623 37.71324959, -122.397566405 37.7132551390001, -122.39756631 37.713260689, -122.397566336 37.7132662400001, -122.397566485 37.713271789, -122.397566754 37.713277336, -122.397567146 37.7132828790001, -122.397567659 37.7132884150001, -122.397568294 37.7132939420001, -122.397569051 37.7132994620001, -122.397569929 37.713304968, -122.397570927 37.713310461, -122.397572047 37.7133159410001, -122.397573286 37.713321405, -122.397574644 37.71332685, -122.397576124 37.713332275, -122.397577721 37.7133376790001, -122.397579437 37.7133430600001, -122.397581271 37.713348416, -122.397583222 37.7133537460001, -122.397585289 37.7133590490001, -122.397587473 37.7133643220001, -122.397589774 37.7133695630001, -122.397592189 37.7133747730001, -122.397594717 37.7133799470001, -122.397597359 37.7133850860001, -122.397863196 37.713927203, -122.397863963 37.71392874, -122.397864748 37.71393027, -122.397959222 37.7141121490001, -122.398053308 37.714294158, -122.398012553 37.7143093080001, -122.397979382 37.7142839220001, -122.397946775 37.71425808, -122.397914739 37.7142317890001, -122.397883285 37.7142050580001, -122.397852425 37.714177896, -122.397811823 37.7141406530001, -122.397747653 37.7140793, -122.397684842 37.7140170650001, -122.397623408 37.7139539680001, -122.39756337 37.7138900320001, -122.397449167 37.7137615940001, -122.397347323 37.7136436540001, -122.39707403 37.7132956620001))"
73236,5286A/007A,5286A/007A,"BVHP Area A,B",PDR-2,1.291,1.2918254868,0.0,0,0.0,Underutilized,Y,Industrial,5.34496849e-07,0.003021569057005,"POLYGON ((-122.401706459 37.7456349880001, -122.40213126 37.7451726130001, -122.402172991 37.7451271900001, -122.402309559 37.745205147, -122.402280221 37.7452371540001, -122.402717392 37.745486726, -122.402629063 37.7460055070001, -122.402548973 37.7461122, -122.401706459 37.7456349880001))"
73237,5286A/020,5286A/020,"BVHP Area A,B",PDR-2,2.817,2.81860743945,0.0,0,0.0,Underutilized,Y,Indust Ware,1.16619367e-06,0.005544328720105,"POLYGON ((-122.402390902 37.743451082, -122.402388006 37.74346927, -122.402386117 37.743479171, -122.402384009 37.7434890420001, -122.402381686 37.743498883, -122.402379146 37.7435086890001, -122.402376393 37.743518459, -122.402373425 37.7435281890001, -122.402370241 37.7435378770001, -122.402366848 37.7435475200001, -122.402363242 37.7435571130001, -122.402359427 37.7435666550001, -122.402355401 37.743576144, -122.402351168 37.7435855750001, -122.402346728 37.743594945, -122.402342084 37.7436042530001, -122.402337233 37.743613495, -122.402332183 37.743622669, -122.40232693 37.743631771, -122.402321479 37.743640799, -122.40231583 37.74364975, -122.402309985 37.7436586200001, -122.402303947 37.7436674090001, -122.402297714 37.7436761120001, -122.402291293 37.74368473, -122.402284684 37.743693255, -122.402277887 37.743701688, -122.402270907 37.743710025, -122.402263744 37.7437182640001, -122.402256401 37.743726403, -122.402248881 37.743734439, -122.400919415 37.745189182, -122.400474995 37.7449374450001, -122.401999365 37.7432282930001, -122.402390902 37.743451082))"
73238,0315/020A,0315/020A,Downtown,C-3-G,0.048,0.04785650763,20.895799749,21,1.0,Underutilized,Y,Commercial,1.9812433e-08,0.000619842900783,"POLYGON ((-122.409407877 37.786895567, -122.409497792 37.7868843850001, -122.409541784 37.7870990870001, -122.409451935 37.7871105900001, -122.409407877 37.786895567))"
73239,1447/020A,1447/020A,Richmond,NC-3,0.052,0.05165292544,58.079963029,58,3.0,Underutilized,,Commercial,2.1381766e-08,0.000619840796834,"POLYGON ((-122.474383508 37.780740758, -122.474487149 37.78073607, -122.474502053 37.7809417060001, -122.474398414 37.780946392, -122.474383508 37.780740758))"
73240,5286A/007B,5286A/007B,"BVHP Area A,B",PDR-2,0.308,0.30781356706,0.0,0,0.0,Vacant,Y,Vacant,1.27358817e-07,0.001674076707754,"POLYGON ((-122.401523945 37.745531606, -122.401953606 37.74506948, -122.40213126 37.7451726130001, -122.401706459 37.7456349880001, -122.401523945 37.745531606))"
73241,2358/020A,2358/020A,Outer Sunset,NC,0.033,0.03300061791,,0,0.0,Underutilized,,Dwelling,1.3654699e-08,0.000534939432656,"POLYGON ((-122.487192252 37.742866124, -122.487390809 37.7428573880001, -122.487395584 37.742925943, -122.487197028 37.742934679, -122.487192252 37.742866124))"
73242,3572/020A,3572/020A,Mission,PDR-1-G,0.476,0.47648777987,0.0,0,0.0,Underutilized,Y,Industrial,1.97200734e-07,0.001816853814457,"POLYGON ((-122.41430652 37.7647221940001, -122.414665143 37.7646981820001, -122.414674224 37.764794034, -122.414690789 37.764966986, -122.414717499 37.765245877, -122.414358747 37.7652675300001, -122.41430652 37.7647221940001))"
73243,5286A/007C,5286A/007C,"BVHP Area A,B",PDR-2,0.381,0.38120068962,0.0,0,0.0,Underutilized,Y,Indust Ware,1.57721843e-07,0.001823082199671,"POLYGON ((-122.40128611 37.7453968900001, -122.401741461 37.7449014110001, -122.401949172 37.745025051, -122.401495134 37.745515288, -122.40128611 37.7453968900001))"
73244,3590/020A,3590/020A,Mission,NCT,0.059,0.05853990939,,0,7.0,Underutilized,Y,Commercial,2.4226665e-08,0.000623841590628,"POLYGON ((-122.418662823 37.760362043, -122.418809418 37.7603531890001, -122.418817283 37.760435343, -122.418825147 37.760517495, -122.418678551 37.7605263510001, -122.418662823 37.760362043))"
73245,5278/020A,5278/020A,"BVHP Area A,B",RH-1,0.114,0.1136750308,8.7970066336,9,1.0,Vacant,Y,Vacant,4.7027697e-08,0.000919050725197,"POLYGON ((-122.388274786 37.738016428, -122.388474161 37.737795276, -122.388544532 37.7378351630001, -122.3886149 37.7378750500001, -122.388415537 37.7380961900001, -122.388274786 37.738016428))"
73246,5286A/007D,5286A/007D,"BVHP Area A,B",PDR-2,0.186,0.18656153209,0.0,0,0.0,Underutilized,Y,Industrial,7.7190634e-08,0.001150737122777,"POLYGON ((-122.40239876 37.7451078300001, -122.402558452 37.7449336080001, -122.40278945 37.7450635120001, -122.402747949 37.7453072600001, -122.40239876 37.7451078300001))"
73247,5286A/007E,5286A/007E,"BVHP Area A,B",PDR-2,0.187,0.18716747584,0.0,0,0.0,Underutilized,Y,Industrial,7.7440745e-08,0.001262999377392,"POLYGON ((-122.402309559 37.745205147, -122.40239876 37.7451078300001, -122.402747949 37.7453072600001, -122.402717392 37.745486726, -122.402280221 37.7452371540001, -122.402309559 37.745205147))"
73248,5323/020A,5323/020A,"BVHP Area A,B",RH-1,0.057,0.05739191259,17.424057762,17,1.0,Vacant,Y,Vacant,2.3742359e-08,0.00076292815692,"POLYGON ((-122.389292187 37.7338651700001, -122.389493215 37.73364171, -122.389563588 37.7336815890001, -122.38936256 37.733905049, -122.389292187 37.7338651700001))"
73249,6556/020A,6556/020A,Central,RH-2,0.063,0.06280994073,15.921046708,16,1.0,Underutilized,,Dwelling,2.5989721e-08,0.000793080257343,"POLYGON ((-122.437700171 37.7482669230001, -122.437741557 37.748264421, -122.437782942 37.7482619200001, -122.437813064 37.7485740880001, -122.437730295 37.748579093, -122.437700171 37.7482669230001))"
73250,7063B/021,7063B/021,"South Central, Other",RH-1,0.088,0.08843178859,11.30815079,11,1.0,Vacant,,Vacant,3.657442e-08,0.000882402363176,"POLYGON ((-122.449316029 37.7151291710001, -122.449579859 37.7149216440001, -122.449587162 37.714927495, -122.449652475 37.7149798340001, -122.44950767 37.7151267040001, -122.449459517 37.7151661520001, -122.449412128 37.7152061800001, -122.449316029 37.7151291710001))"
73251,3552/021A,3552/021A,Mission,UMU,0.085,0.08554192315,,0,3.0,Vacant,Y,Vacant,3.5402991e-08,0.001023540692214,"POLYGON ((-122.417009334 37.766058915, -122.417008023 37.766045224, -122.417436484 37.766019354, -122.417444348 37.766101507, -122.417015887 37.7661273780001, -122.417009334 37.766058915))"
73252,6472/021A,6472/021A,"South Central, Other",NC-2,0.052,0.05165375669,38.719352247,39,2.0,Underutilized,Y,Gas Station,2.1361757e-08,0.000683921612295,"POLYGON ((-122.452077069 37.70862369, -122.452156503 37.7085966430001, -122.452278554 37.7088240030001, -122.452199118 37.708851049, -122.452077069 37.70862369))"
73253,5598/029,5598/029,"BVHP Area A,B",PDR-2,0.699,0.69924246349,20.021667349,20,14.0,Underutilized,Y,Commercial,2.89301624e-07,0.002395145735804,"POLYGON ((-122.404881199 37.7418010700001, -122.40571139 37.7420894970001, -122.405501398 37.742377166, -122.404730769 37.742111542, -122.404881199 37.7418010700001))"
73254,5598/030,5598/030,"BVHP Area A,B",PDR-2,1.119,1.11985186284,20.538430808,21,23.0,Underutilized,Y,Commercial,4.63318429e-07,0.00287966540461,"POLYGON ((-122.404881199 37.7418010700001, -122.405100053 37.7413493710001, -122.406021046 37.7416652900001, -122.40571139 37.7420894970001, -122.404881199 37.7418010700001))"
73255,5607/001,5607/001,"BVHP Area A,B",PDR-2,0.172,0.17179016997,23.284219352,23,4.0,Underutilized,Y,Industrial,7.1072918e-08,0.001176847601741,"POLYGON ((-122.406462649 37.738861636, -122.406647378 37.7389858830001, -122.406465401 37.739156517, -122.406166764 37.739139079, -122.406462649 37.738861636))"
73256,4913/011,4913/011,"BVHP Area A,B",RM-1,0.169,0.16948441486,47.201980234,47,8.0,Underutilized,Y,Flats+duplex,7.0102487e-08,0.00107875345018,"POLYGON ((-122.392605242 37.7221830830001, -122.392806234 37.7219596200001, -122.393013975 37.7220775170001, -122.392812885 37.722300927, -122.392605242 37.7221830830001))"
73257,5607/005,5607/005,"BVHP Area A,B",PDR-2,0.042,0.04178159693,23.933982265,24,1.0,Vacant,Y,Vacant,1.7285856e-08,0.000604571484042,"POLYGON ((-122.406462649 37.738861636, -122.40652076 37.738807149, -122.406705489 37.738931393, -122.406647378 37.7389858830001, -122.406462649 37.738861636))"
73258,5607/006,5607/006,"BVHP Area A,B",PDR-2,0.042,0.04178147183,23.934053927,24,1.0,Vacant,Y,Vacant,1.7286311e-08,0.000604573169121,"POLYGON ((-122.40652076 37.738807149, -122.406578871 37.7387526590001, -122.406763601 37.738876905, -122.406705489 37.738931393, -122.40652076 37.738807149))"
73259,2345A/022,2345A/022,Inner Sunset,NC-2,0.052,0.05235169568,19.101578031,19,1.0,Underutilized,,Flat+store,2.1660071e-08,0.000707415425091,"POLYGON ((-122.473036308 37.743281822, -122.473115057 37.7432783670001, -122.473134279 37.7435525770001, -122.473055531 37.7435560330001, -122.473036308 37.743281822))"
73260,5657/009,5657/009,Bernal Heights,PDR-1-G,0.138,0.13774254017,14.519842581,15,2.0,Vacant,,Vacant,5.6987574e-08,0.000958405549167,"POLYGON ((-122.408893273 37.7406171740001, -122.408796649 37.7406121020001, -122.408816202 37.740392941, -122.409075016 37.7404065260001, -122.409055464 37.7406256880001, -122.408893273 37.7406171740001))"
73261,5384C/022,5384C/022,Other S Bayshore,RH-1,0.112,0.11212524589,8.9185980561,9,1.0,Vacant,Y,Vacant,4.6386504e-08,0.000919671137909,"POLYGON ((-122.397460543 37.7353300610001, -122.397445367 37.735287928, -122.397497126 37.735213534, -122.397550218 37.735137228, -122.397617824 37.7350535140001, -122.397753501 37.7351201320001, -122.397544329 37.7353810920001, -122.397460543 37.7353300610001))"
73262,5431A/022,5431A/022,"BVHP Area A,B",M-1,0.062,0.06172715413,16.200325676,16,1.0,Vacant,Y,Vacant,2.553179e-08,0.000779510505319,"POLYGON ((-122.39696113 37.723105827, -122.397013406 37.722962244, -122.397067471 37.7228190820001, -122.397145863 37.722837746, -122.397044332 37.7231275730001, -122.39696113 37.723105827))"
73263,5657/048,5657/048,Bernal Heights,RH-1,0.064,0.063539577,15.738222494,16,1.0,Vacant,,Vacant,2.6288035e-08,0.000903088170949,"POLYGON ((-122.408366252 37.7407271280001, -122.408361803 37.740658087, -122.408749129 37.740678417, -122.408743018 37.740746905, -122.408366252 37.7407271280001))"
73264,0348/022A,0348/022A,Downtown,C-3-G,0.038,0.03787905614,26.399813037,26,1.0,Underutilized,Y,Commercial,1.5680598e-08,0.00056550708278,"POLYGON ((-122.414395889 37.781469886, -122.414600912 37.7814439140001, -122.414616167 37.7815184620001, -122.414547828 37.781527119, -122.414411146 37.7815444340001, -122.414395889 37.781469886))"
73265,5607/038,5607/038,"BVHP Area A,B",PDR-2,0.126,0.12565130436,23.875597752,24,3.0,Vacant,Y,Vacant,5.1984898e-08,0.000968017181096,"POLYGON ((-122.406763601 37.738876905, -122.406578871 37.7387526590001, -122.406759586 37.7385832080001, -122.406760654 37.7385822370001, -122.406761267 37.738581707, -122.406761891 37.738581186, -122.406762526 37.7385806730001, -122.406763172 37.73858017, -122.40676383 37.738579675, -122.406764499 37.7385791900001, -122.406765176 37.738578714, -122.406765867 37.7385782480001, -122.406766566 37.7385777910001, -122.406767274 37.7385773440001, -122.406767994 37.738576907, -122.406768721 37.7385764800001, -122.406769459 37.738576063, -122.406770205 37.7385756560001, -122.40677096 37.7385752600001, -122.406771725 37.7385748740001, -122.406772497 37.738574499, -122.406773277 37.738574134, -122.406774066 37.7385737820001, -122.406774863 37.7385734380001, -122.406775666 37.738573107, -122.406776478 37.7385727880001, -122.406777294 37.7385724800001, -122.406778118 37.7385721810001, -122.406778948 37.7385718950001, -122.406779786 37.7385716200001, -122.406780628 37.7385713580001, -122.406781477 37.738571107, -122.40678233 37.7385708680001, -122.406783189 37.73857064, -122.406784053 37.738570424, -122.406784922 37.738570221, -122.406785795 37.7385700300001, -122.406786672 37.7385698510001, -122.406787552 37.738569684, -122.406788436 37.7385695290001, -122.406789324 37.7385693850001, -122.406790213 37.7385692550001, -122.406791106 37.7385691380001, -122.406792002 37.738569032, -122.406792899 37.7385689390001, -122.406793799 37.7385688580001, -122.406794701 37.738568791, -122.406795605 37.7385687340001, -122.406796507 37.7385686910001, -122.40679741 37.7385686600001, -122.406798316 37.7385686430001, -122.406799221 37.7385686370001, -122.406800128 37.7385686440001, -122.406801032 37.7385686640001, -122.406801937 37.738568695, -122.40680284 37.7385687400001, -122.406803743 37.738568797, -122.406804645 37.738568867, -122.406805544 37.7385689490001, -122.406806441 37.738569043, -122.406807336 37.73856915, -122.406808228 37.738569269, -122.406809119 37.7385694010001, -122.406810006 37.7385695450001, -122.40681089 37.7385697010001, -122.406811771 37.738569871, -122.406812645 37.7385700510001, -122.406813519 37.7385702440001, -122.406814387 37.7385704490001, -122.406815249 37.738570666, -122.406816108 37.738570893, -122.406816961 37.738571135, -122.406817808 37.738571387, -122.40681865 37.738571651, -122.406819487 37.7385719270001, -122.406820315 37.738572214, -122.406821139 37.7385725140001, -122.406821956 37.7385728240001, -122.406822767 37.738573144, -122.406823569 37.738573478, -122.406824364 37.738573822, -122.406825151 37.738574177, -122.406825932 37.738574542, -122.406826702 37.738574919, -122.406827466 37.738575305, -122.40682822 37.738575703, -122.406828965 37.7385761100001, -122.406829702 37.7385765280001, -122.406830429 37.738576956, -122.406831148 37.7385773950001, -122.406831855 37.738577843, -122.406832553 37.7385783, -122.406833242 37.738578768, -122.406833919 37.738579245, -122.406834587 37.7385797310001, -122.406835243 37.7385802270001, -122.406835887 37.7385807320001, -122.406836522 37.738581245, -122.406837144 37.7385817680001, -122.406837755 37.7385822970001, -122.406838353 37.738582836, -122.406838941 37.738583384, -122.406839516 37.7385839390001, -122.40684008 37.738584503, -122.40684063 37.7385850740001, -122.406841167 37.738585652, -122.406841692 37.7385862360001, -122.406842206 37.738586829, -122.406842703 37.7385874300001, -122.406843189 37.7385880370001, -122.406843661 37.7385886500001, -122.406844119 37.73858927, -122.406844565 37.7385898960001, -122.406844996 37.738590528, -122.406845414 37.738591166, -122.406845816 37.7385918100001, -122.406846205 37.7385924590001, -122.406846579 37.738593114, -122.406846941 37.738593774, -122.406847286 37.7385944380001, -122.406847617 37.738595107, -122.406847933 37.73859578, -122.406848235 37.7385964590001, -122.406848521 37.7385971410001, -122.406848792 37.738597827, -122.406849048 37.738598516, -122.40684929 37.738599209, -122.406849515 37.738599906, -122.406849726 37.738600606, -122.406849921 37.7386013070001, -122.406850102 37.7386020120001, -122.406850265 37.7386027200001, -122.406850414 37.738603428, -122.406850546 37.7386041400001, -122.406850663 37.738604852, -122.406850765 37.738605566, -122.406850851 37.738606282, -122.406850921 37.7386070000001, -122.406850975 37.738607717, -122.406851014 37.7386084350001, -122.406851038 37.7386091550001, -122.406851044 37.738609872, -122.406851035 37.738610593, -122.406851009 37.7386113110001, -122.40685097 37.7386120290001, -122.406850914 37.738612747, -122.406823708 37.738917332, -122.406763601 37.738876905))"
